Timestamp,Action,Case #,Auction Date,Property Address,Final Judgment,Assessed Value,Plaintiff Max Bid,Parcel ID
2026-05-19T03:41:54,CLOSED,422025CC002863CCAXMX,05/18/2026 11:00 AM ET,"8480 SW 65TH AVENUE RD OCALA, FL- 34476","$10,034.74","$86,764.00","$10,723.27",2053691
2026-05-19T03:41:54,CLOSED,422025CC003418CCAXMX,05/19/2026 11:00 AM ET,"2210 SE 28TH PL OCALA, FL- 34471","$9,189.53","$107,322.00","$9,560.53",2426632
2026-05-20T03:41:47,NEW,422024CA001846CAAXMX,06/08/2026 11:00 AM ET,"6400 SW 9TH AVE OCALA, FL- 34471","$271,917.13","$138,197.00","$271,917.13",907987
2026-05-20T03:41:47,NEW,422025CA002624CAAXMX,06/08/2026 11:00 AM ET,"18351 SE 62ND PL OCKLAWAHA, FL- 32179","$190,422.87","$64,543.00","$190,422.87",2460091
2026-05-20T03:41:47,NEW,422025CA000376CAAXMX,06/09/2026 11:00 AM ET,"2940 NE 135TH ST ANTHONY, FL- 32617","$210,411.65","$125,901.00","$210,411.65",2321229
2026-05-20T03:41:47,NEW,422025CA001635CAAXMX,06/09/2026 11:00 AM ET,"1794 SW 161ST PL OCALA, FL- 34473","$137,960.65","$171,885.00","$137,960.65",1300002
2026-05-20T03:41:47,NEW,422025CA002429CAAXMX,06/09/2026 11:00 AM ET,"13439 SW 3RD CT OCALA, FL- 34473","$138,210.80","$121,880.00","$138,210.80",2447036
2026-05-20T03:41:47,NEW,422025CA002621CAAXMX,06/09/2026 11:00 AM ET,"5145 SE 106TH LN BELLEVIEW, FL- 34420","$114,004.85","$239,248.00","$114,004.85",922501
2026-05-20T03:41:47,NEW,422025CA000756CAAXMX,06/10/2026 11:00 AM ET,"6043 SW 63RD ST OCALA, FL- 34474","$145,764.40","$137,885.00","$145,764.40",2530014
2026-05-20T03:41:47,NEW,422025CA001173CAAXMX,06/10/2026 11:00 AM ET,"17816 SE 115TH CT SUMMERFIELD, FL- 34491","$296,928.13","$243,793.00","$296,928.13",2768258
